full_name,week_start,mean_sentiment_score,n_posts,week_index,birthdate,gender,faction,profession,district_number,district_name,mandate,clean_handle,age
Dr. Jan-Niclas Gesenhues,2025-02-24,0.17395039653795205,18,39,1990-02-12,männlich,Grünen,"Volkswirt, MdB",128.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-03-03,-2.2732960489076364,5,40,1990-02-12,männlich,Grünen,"Volkswirt, MdB",128.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-03-10,-1.8479916478948084,7,41,1990-02-12,männlich,Grünen,"Volkswirt, MdB",128.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-03-17,-2.9977388854921796,7,42,1990-02-12,männlich,Grünen,"Volkswirt, MdB",128.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-03-24,-2.1240696076353855,8,43,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-03-31,-2.35284365110091,11,44,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-04-07,-3.4047203830432338,7,45,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-04-21,-0.5777406446209019,5,47,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-04-28,-0.2853051587451307,7,48,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-05-05,-1.3214003651302906,8,49,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-05-12,-1.9503765674693467,13,50,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-05-19,-2.870168787524504,9,51,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-05-26,-5.465078833289245,1,52,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-06-02,-1.933274651748002,7,53,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-06-09,-4.13901526302416,4,54,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-06-16,-3.4438509270724342,8,55,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-06-23,-3.2677569780034212,3,56,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-06-30,-4.138682522198619,5,57,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-07-07,-2.805345677660102,8,58,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-07-14,0.6609370515937503,4,59,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Jan-Niclas Gesenhues,2025-07-21,-4.187987000769434,5,60,1990-02-12,männlich,Grünen,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,35
Dr. Janosch Dahmen,2024-12-23,-5.029358742328138,3,30,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,43
Dr. Janosch Dahmen,2024-12-30,-1.7577145675966517,4,31,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,43
Dr. Janosch Dahmen,2025-01-06,-5.091904362701496,3,32,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-01-13,-3.307951431670365,8,33,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-01-20,-5.734340355468349,1,34,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-01-27,-4.324062811734178,1,35,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-02-03,-3.3211048417780313,2,36,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-02-10,-2.4572936792901743,3,37,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-02-17,0.977909900786618,3,38,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-02-24,-0.29193576912887004,4,39,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-03-10,-2.438540443530728,15,41,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-03-17,-3.421613501580721,3,42,1981-09-06,männlich,Grünen,Arzt,138.0,Hagen - Ennepe-Ruhr-Kreis I,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-03-24,-2.3504602531216436,7,43,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-04-07,-4.491771187769303,12,45,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-04-21,-1.8133365661528855,7,47,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-04-28,-0.2671283877308562,3,48,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-05-05,-2.645369935539313,8,49,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-05-12,-3.20254624385857,21,50,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-05-19,-4.725933253694895,6,51,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-05-26,-2.5499254156157964,20,52,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-06-02,-3.1803129804900094,23,53,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-06-09,-3.6346376988549327,22,54,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-06-16,-3.3361923765955175,28,55,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-06-23,-2.8734352677786115,39,56,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-06-30,-2.9736669089807495,36,57,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-07-07,-2.8523119692616206,24,58,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-07-14,-2.2611781976277188,19,59,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-07-21,-3.253075086814716,41,60,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Janosch Dahmen,2025-07-28,-3.191181490999856,1,61,1981-09-06,männlich,Grünen,Arzt,138.0,Ennepe-Ruhr-Kreis II,Landesliste,janoschdahmenmdb.de‬,44
Dr. Jens Zimmermann,2025-01-06,-0.9093473821189896,2,32,1981-09-09,männlich,SPD,Diplom-Kaufmann,187.0,Odenwald,Direktwahl,jens-zimmermann.org‬,44
Dr. Jens Zimmermann,2025-01-13,-4.6838751100768565,1,33,1981-09-09,männlich,SPD,Diplom-Kaufmann,187.0,Odenwald,Direktwahl,jens-zimmermann.org‬,44
Dr. Jens Zimmermann,2025-01-27,1.4726641182463693,1,35,1981-09-09,männlich,SPD,Diplom-Kaufmann,187.0,Odenwald,Direktwahl,jens-zimmermann.org‬,44
Dr. Johann Wadephul,2025-05-05,-0.35496581690637985,7,49,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-05-12,1.7436442679910054,11,50,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-05-19,-0.3480615562982412,10,51,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-05-26,-1.1270295300501039,4,52,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-06-02,1.6472745059168667,4,53,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-06-09,-1.8794507141653174,6,54,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-06-16,2.289454111074072,2,55,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-06-23,-0.80043124565595,3,56,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-06-30,4.786774947832605,1,57,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-07-07,-1.8032351777097153,4,58,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-07-14,2.2330870533779565,8,59,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Johann Wadephul,2025-07-21,-2.8698267109068163,6,60,1963-02-10,männlich,CDU/CSU,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬,62
Dr. Marie-Agnes Strack-Zimmermann,2024-05-27,3.772660914848719,1,0,1958-03-10,weiblich,FDP,"selbst. Verlagsrepräsentantin, Publizistin",106.0,Düsseldorf I,Landesliste,masz.bsky.social‬,66
Dr. Marie-Agnes Strack-Zimmermann,2024-06-03,-0.29975062897161897,4,1,1958-03-10,weiblich,FDP,"selbst. Verlagsrepräsentantin, Publizistin",106.0,Düsseldorf I,Landesliste,masz.bsky.social‬,66
Dr. Marie-Agnes Strack-Zimmermann,2024-06-17,5.238713696238083,1,3,1958-03-10,weiblich,FDP,"selbst. Verlagsrepräsentantin, Publizistin",106.0,Düsseldorf I,Landesliste,masz.bsky.social‬,66
Dr. Moritz Heuberger,2025-04-28,1.8546559408002776,2,48,1991-02-11,männlich,Grünen,Verwaltungswissenschaftler,80.0,Berlin-Tempelhof-Schöneberg,Direktwahl,moritzheuberger.bsky.social‬,34
Dr. Moritz Heuberger,2025-05-05,-5.376492150823775,1,49,1991-02-11,männlich,Grünen,Verwaltungswissenschaftler,80.0,Berlin-Tempelhof-Schöneberg,Direktwahl,moritzheuberger.bsky.social‬,34
Dr. Moritz Heuberger,2025-05-12,-6.535732147931728,1,50,1991-02-11,männlich,Grünen,Verwaltungswissenschaftler,80.0,Berlin-Tempelhof-Schöneberg,Direktwahl,moritzheuberger.bsky.social‬,34
Dr. Moritz Heuberger,2025-06-23,-3.6406035376893895,2,56,1991-02-11,männlich,Grünen,Verwaltungswissenschaftler,80.0,Berlin-Tempelhof-Schöneberg,Direktwahl,moritzheuberger.bsky.social‬,34
Dr. Nina Scheer,2025-01-13,-2.8975522074313322,1,33,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg - Stormarn-Süd,Direktwahl,nina-scheer.de,54
Dr. Nina Scheer,2025-01-27,-1.4246838777281026,1,35,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg - Stormarn-Süd,Direktwahl,nina-scheer.de,54
Dr. Nina Scheer,2025-02-03,0.48289754979019045,1,36,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg - Stormarn-Süd,Direktwahl,nina-scheer.de,54
Dr. Nina Scheer,2025-05-26,-5.702076209662583,1,52,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg – Stormarn-Süd,Landesliste,nina-scheer.de,54
Dr. Nina Scheer,2025-06-16,-5.668561058286307,1,55,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg – Stormarn-Süd,Landesliste,nina-scheer.de,54
Dr. Nina Scheer,2025-06-30,-2.35665538771839,2,57,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg – Stormarn-Süd,Landesliste,nina-scheer.de,54
Dr. Nina Scheer,2025-07-21,-1.828711316928806,2,60,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg – Stormarn-Süd,Landesliste,nina-scheer.de,54
Dr. Nina Scheer,2025-07-28,-1.8516035552449808,4,61,1971-09-11,weiblich,SPD,"Juristin, Politikwissenschaftlerin, Musikerin",10.0,Herzogtum Lauenburg – Stormarn-Süd,Landesliste,nina-scheer.de,54
Dr. Norbert Röttgen,2024-06-03,-4.739391120419446,2,1,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-06-10,0.646138879053837,10,2,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-06-17,2.616139654595703,1,3,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-06-24,-4.120485410764092,8,4,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-07-01,-1.4119483567774782,11,5,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-07-08,-5.013711467423237,2,6,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-07-15,1.3381246402005968,3,7,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-07-22,-3.4156549433013157,3,8,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-07-29,-4.774417427944267,3,9,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-08-05,-3.8594447705734813,2,10,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-08-12,-3.7195486771002697,2,11,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-08-19,-2.1505716231928935,5,12,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-08-26,0.3448232496716249,5,13,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-09-02,-3.9284650539974852,6,14,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-09-09,-2.5213807514273707,3,15,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-09-16,-3.790187939035042,2,16,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-09-23,-2.128338146570071,10,17,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-09-30,-1.0755636134263438,8,18,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-10-07,-2.96464783212048,17,19,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-10-14,-2.7961287338137257,11,20,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-10-21,-0.8654432728221315,2,21,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-10-28,-3.914444247501162,17,22,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-11-04,-3.86630078433552,17,23,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-11-11,-2.2191011208022333,14,24,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-11-18,-3.333612791680641,14,25,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-11-25,-0.683521026602048,12,26,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-12-02,-3.2332090254020427,7,27,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-12-09,-2.6935376413753724,1,28,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-12-16,-4.003722131883705,4,29,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2024-12-23,-1.7354851776900824,4,30,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,59
Dr. Norbert Röttgen,2025-01-06,-0.7726310938157317,4,32,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-01-13,-1.3315972789743171,11,33,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-01-20,-1.2854151703089467,18,34,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-01-27,-1.2698268235295147,9,35,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-02-03,-2.009147647972556,6,36,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-02-10,-3.157636156155621,13,37,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-02-17,-2.447373633017405,14,38,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-02-24,-2.8507780999247005,21,39,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-03-03,-1.965829479387508,11,40,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-03-10,-2.2166897370683936,1,41,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-03-17,-2.9888370594362743,3,42,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,98.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-03-24,-0.2863037160511386,2,43,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-03-31,0.11611181989295205,4,44,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-04-07,0.22360715340843554,10,45,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-04-14,-1.4329484867661204,6,46,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-04-21,-5.925286118073475,2,47,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-05-05,0.6497729887659517,3,49,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-05-12,-1.4572176855386203,11,50,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-05-19,0.3237237244168889,8,51,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-05-26,-1.0852590481320523,6,52,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-06-02,-2.650492762396017,6,53,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
Dr. Norbert Röttgen,2025-06-09,-3.4773645971792546,5,54,1965-07-02,männlich,CDU/CSU,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬,60
